idtabla,fechaventa,agente,supervisor,SUCURSAL,REGION,paquete_vendido,id_paquete,precio,TipoServicio,fecha
252033,2026-01-12 12:20:38,5886,5529,Saltillo,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252034,2026-01-12 12:22:37,6131,3942,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252035,2026-01-12 12:22:37,4125,3942,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252036,2026-01-12 12:27:02,5960,5380,Campeche,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252037,2026-01-12 12:27:02,5695,5380,Campeche,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252038,2026-01-12 12:27:35,5765,5590,Acatzingo,SURESTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252039,2026-01-12 12:27:35,5704,5590,Acatzingo,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252040,2026-01-12 12:28:27,5860,5468,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252041,2026-01-12 12:28:27,5468,5468,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252042,2026-01-12 12:28:41,6124,5590,Matias Romero,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252043,2026-01-12 12:28:41,6124,5590,Matias Romero,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252044,2026-01-12 12:30:47,6046,5720,Villahermosa,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252045,2026-01-12 12:30:47,5575,5720,Villahermosa,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252046,2026-01-12 12:32:05,5420,5380,Valle de Bravo,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252047,2026-01-12 12:32:09,5399,3942,Acatzingo,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252048,2026-01-12 12:32:09,5399,3942,Acatzingo,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252049,2026-01-12 12:32:09,5246,3942,Acatzingo,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252050,2026-01-12 12:37:05,6196,5380,Campeche,PENINSULA,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252051,2026-01-12 12:37:05,5380,5380,Campeche,PENINSULA,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252052,2026-01-12 12:38:53,6050,5720,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252053,2026-01-12 12:38:53,6050,5720,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252054,2026-01-12 12:40:42,5807,5468,Tenosique,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252055,2026-01-12 12:40:42,5807,5468,Tenosique,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252056,2026-01-12 12:40:42,5807,5468,Tenosique,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252057,2026-01-12 12:40:42,5807,5468,Tenosique,PENINSULA,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252059,2026-01-12 12:41:50,5954,5720,Escuintla,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252060,2026-01-12 12:41:50,5575,5720,Escuintla,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252061,2026-01-12 12:43:52,6201,5572,San Martin Texmelucan,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252062,2026-01-12 12:43:52,5572,5572,San Martin Texmelucan,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252063,2026-01-12 12:45:08,6121,5468,Cancún,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252064,2026-01-12 12:45:08,5468,5468,Cancún,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252065,2026-01-12 12:46:56,5817,5380,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252066,2026-01-12 12:50:06,5602,5529,Acatzingo,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252067,2026-01-12 12:50:06,5529,5529,Acatzingo,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252068,2026-01-12 12:50:06,5602,5529,Acatzingo,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252069,2026-01-12 12:51:19,6180,4994,Apizaco,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252070,2026-01-12 12:51:19,6180,4994,Apizaco,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252071,2026-01-12 12:52:08,6108,5380,Tapachula,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252072,2026-01-12 12:52:08,5695,5380,Tapachula,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252073,2026-01-12 12:55:04,5981,5590,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252074,2026-01-12 12:55:04,5981,5590,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252075,2026-01-12 12:55:39,5978,5529,Tapachula,SURESTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252076,2026-01-12 12:55:39,5529,5529,Tapachula,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252077,2026-01-12 12:56:12,6017,5529,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252078,2026-01-12 12:56:12,5704,5590,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252079,2026-01-12 12:57:32,5979,5529,Cancún,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252080,2026-01-12 12:57:32,5532,5529,Cancún,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252081,2026-01-12 12:58:19,5954,5720,Tapachula,SURESTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252082,2026-01-12 12:58:19,5720,5720,Tapachula,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252083,2026-01-12 12:59:43,5943,5590,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252084,2026-01-12 12:59:43,5590,5590,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252085,2026-01-12 12:59:43,5590,5590,Merida,PENINSULA,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252086,2026-01-12 13:05:29,6131,3942,Oaxaca,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252087,2026-01-12 13:05:29,6131,3942,Oaxaca,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252088,2026-01-12 13:06:23,6017,5529,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252089,2026-01-12 13:06:23,5805,5529,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252090,2026-01-12 13:08:17,6170,5468,Tenosique,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252091,2026-01-12 13:08:17,5468,5468,Tenosique,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252092,2026-01-12 13:10:03,5863,3942,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252093,2026-01-12 13:10:03,5246,3942,Acapulco,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252094,2026-01-12 13:10:12,5481,5468,San Martin Texmelucan,SURESTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252095,2026-01-12 13:10:12,5860,5468,San Martin Texmelucan,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252096,2026-01-12 13:11:03,5575,5720,Tenosique,PENINSULA,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252097,2026-01-12 13:11:03,5589,5720,Tenosique,PENINSULA,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252098,2026-01-12 13:12:34,5395,5590,Matias Romero,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252099,2026-01-12 13:12:34,5704,5590,Matias Romero,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252100,2026-01-12 13:12:42,6124,5590,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252101,2026-01-12 13:12:42,5826,5590,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252102,2026-01-12 13:12:42,5826,5590,Merida,PENINSULA,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252103,2026-01-12 13:13:21,6115,5380,Cd. Toluca,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252104,2026-01-12 13:13:21,5695,5380,Cd. Toluca,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252105,2026-01-12 13:14:06,6162,3942,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252106,2026-01-12 13:14:06,4125,3942,Merida,PENINSULA,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252107,2026-01-12 13:15:32,3427,5529,Cancún,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252108,2026-01-12 13:15:32,5532,5529,Cancún,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252109,2026-01-12 13:16:15,5916,5529,Cd. Guadalajara,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252110,2026-01-12 13:16:15,5529,5529,Cd. Guadalajara,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252111,2026-01-12 13:16:30,5872,5720,Cd. Toluca,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252112,2026-01-12 13:17:21,6108,5380,Acatzingo,SURESTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252113,2026-01-12 13:17:21,5695,5380,Acatzingo,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252114,2026-01-12 13:19:07,6184,4994,Cd. Toluca,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252115,2026-01-12 13:19:07,6184,4994,Cd. Toluca,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252116,2026-01-12 13:19:22,5882,3942,Metepec,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252117,2026-01-12 13:19:22,3942,3942,Metepec,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252118,2026-01-12 13:20:40,6017,5529,Tlalnepantla,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252119,2026-01-12 13:20:40,5805,5529,Tlalnepantla,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252120,2026-01-12 13:23:02,5589,5720,Tlalnepantla,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252121,2026-01-12 13:23:02,5720,5720,Tlalnepantla,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252122,2026-01-12 13:26:49,6044,5720,Tlalnepantla,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252123,2026-01-12 13:26:49,5589,5720,Tlalnepantla,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252124,2026-01-12 13:28:48,6108,5380,Cd. La Piedad,OCCIDENTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252125,2026-01-12 13:28:48,5380,5380,Cd. La Piedad,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252126,2026-01-12 13:29:07,6162,3942,Saltillo,NORTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252127,2026-01-12 13:29:07,5246,3942,Saltillo,NORTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252128,2026-01-12 13:32:10,5526,5380,Metepec,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252129,2026-01-12 13:32:10,5695,5380,Metepec,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252130,2026-01-12 13:39:17,6178,5468,Apizaco,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252131,2026-01-12 13:39:17,5860,5468,Apizaco,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252132,2026-01-12 13:40:20,6126,5720,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252133,2026-01-12 13:40:20,5720,5720,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252134,2026-01-12 13:40:23,6177,5468,Acapulco,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252135,2026-01-12 13:41:46,6186,5720,Axochiapan,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252136,2026-01-12 13:41:46,5575,5720,Axochiapan,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252137,2026-01-12 13:42:42,5130,5468,Tapachula,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252138,2026-01-12 13:42:42,5860,5468,Tapachula,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252139,2026-01-12 13:45:10,6121,5468,Tenosique,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252140,2026-01-12 13:45:10,5468,5468,Tenosique,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252141,2026-01-12 13:47:12,5246,3942,Tenosique,PENINSULA,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252142,2026-01-12 13:48:24,6171,5468,Cd. Tenancingo,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252143,2026-01-12 13:48:24,5860,5468,Cd. Tenancingo,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252144,2026-01-12 13:49:02,5863,3942,Cd. Toluca,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252145,2026-01-12 13:50:29,5872,5720,Cd. Tenancingo,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252146,2026-01-12 13:51:20,6191,5720,Villahermosa,PENINSULA,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252147,2026-01-12 13:51:20,5589,5720,Villahermosa,PENINSULA,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252148,2026-01-12 13:53:04,6189,5590,Oaxaca,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252149,2026-01-12 13:53:04,6189,5590,Oaxaca,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252151,2026-01-12 13:54:13,6202,5572,Oaxaca,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252152,2026-01-12 13:54:13,5572,5572,Oaxaca,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252153,2026-01-12 13:55:19,6131,3942,Tepalcingo,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252154,2026-01-12 13:55:19,3942,3942,Tepalcingo,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252155,2026-01-12 13:55:37,6101,3942,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252156,2026-01-12 13:55:37,4125,3942,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252157,2026-01-12 13:58:38,5964,5590,Oaxaca,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252158,2026-01-12 13:58:38,5964,5590,Oaxaca,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252159,2026-01-12 14:02:27,6189,5590,Merida,PENINSULA,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252160,2026-01-12 15:00:59,5977,5720,Valle de Bravo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252161,2026-01-12 15:00:59,5720,5720,Valle de Bravo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252162,2026-01-12 15:06:58,5602,5529,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252166,2026-01-12 15:07:24,6126,5720,Saltillo,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252167,2026-01-12 15:07:24,5575,5720,Saltillo,NORTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252168,2026-01-12 15:12:11,5872,5720,Campeche,PENINSULA,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252169,2026-01-12 15:12:11,5589,5720,Campeche,PENINSULA,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252170,2026-01-12 15:15:06,5860,5468,Apizaco,SURESTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252171,2026-01-12 15:15:06,5468,5468,Apizaco,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252172,2026-01-12 15:15:59,6161,3942,Valle de Bravo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252173,2026-01-12 15:15:59,6161,3942,Valle de Bravo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252174,2026-01-12 15:15:59,6161,3942,Valle de Bravo,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252175,2026-01-12 15:18:50,6191,5720,San Martin Texmelucan,SURESTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252176,2026-01-12 15:18:52,5395,5590,Campeche,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252181,2026-01-12 15:26:11,6046,5720,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252182,2026-01-12 15:26:11,5720,5720,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252183,2026-01-12 15:30:38,6192,5380,Axochiapan,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252184,2026-01-12 15:30:38,5695,5380,Axochiapan,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252185,2026-01-12 15:31:16,6017,5529,Acapulco,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252186,2026-01-12 15:31:16,5805,5529,Acapulco,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252187,2026-01-12 15:32:40,6124,5590,Valle de Bravo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252188,2026-01-12 15:32:40,6124,5590,Valle de Bravo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252189,2026-01-12 15:35:49,5602,5529,Tapachula,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252190,2026-01-12 15:35:49,5532,5529,Tapachula,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252191,2026-01-12 15:38:05,6115,5380,Cd. Toluca,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252192,2026-01-12 15:38:05,5380,5380,Cd. Toluca,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252193,2026-01-12 15:40:06,6186,5720,Villahermosa,PENINSULA,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252194,2026-01-12 15:40:06,5589,5720,Villahermosa,PENINSULA,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252195,2026-01-12 15:41:02,6150,3942,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252196,2026-01-12 15:41:02,6150,3942,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252197,2026-01-12 15:46:12,6177,5468,Matias Romero,SURESTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252198,2026-01-12 15:46:12,5860,5468,Matias Romero,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252199,2026-01-12 15:48:23,6126,5720,Metepec,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252200,2026-01-12 15:48:23,5575,5720,Metepec,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252201,2026-01-12 15:53:45,5960,5380,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252202,2026-01-12 15:53:45,5960,5380,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252203,2026-01-12 15:54:06,5826,5590,Cd. Tenancingo,CENTRO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252204,2026-01-12 15:54:06,5704,5590,Cd. Tenancingo,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252205,2026-01-12 15:54:28,6131,3942,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252206,2026-01-12 15:54:28,5246,3942,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252207,2026-01-12 15:55:49,5893,5529,Cd. Tenancingo,CENTRO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252208,2026-01-12 16:00:45,6017,5529,Tlalnepantla,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252209,2026-01-12 16:00:45,5805,5529,Tlalnepantla,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252210,2026-01-12 16:02:18,5602,5529,San Jose Iturbide,TCO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252211,2026-01-12 16:02:18,5532,5529,San Jose Iturbide,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252212,2026-01-12 16:08:18,5872,5720,Campeche,PENINSULA,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252213,2026-01-12 16:11:31,6018,5529,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252214,2026-01-12 16:11:31,5805,5529,Merida,PENINSULA,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252215,2026-01-12 16:12:42,6013,5720,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252216,2026-01-12 16:12:42,5589,5720,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252217,2026-01-12 16:12:42,5589,5720,Merida,PENINSULA,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252218,2026-01-12 16:15:38,5943,5590,Villahermosa,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252219,2026-01-12 16:15:38,5704,5590,Villahermosa,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252220,2026-01-12 16:16:20,6019,5468,Tlalnepantla,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252221,2026-01-12 16:16:20,6019,5468,Tlalnepantla,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252222,2026-01-12 16:16:20,6019,5468,Tlalnepantla,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252223,2026-01-12 16:19:36,6194,5380,Saltillo,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252224,2026-01-12 16:19:36,5695,5380,Saltillo,NORTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252225,2026-01-12 16:24:52,6180,4994,Escuintla,SURESTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252226,2026-01-12 16:24:52,5532,5529,Escuintla,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252227,2026-01-12 16:26:45,6177,5468,Saltillo,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-01-12
252228,2026-01-12 16:28:56,5979,5529,Escuintla,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252229,2026-01-12 16:28:56,5529,5529,Escuintla,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252230,2026-01-12 16:28:56,5979,5529,Escuintla,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2026-01-12
252231,2026-01-12 16:29:24,5977,5720,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252232,2026-01-12 16:29:24,5720,5720,Merida,PENINSULA,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2026-01-12
252233,2026-01-12 16:29:27,5767,5529,San Martin Texmelucan,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
252234,2026-01-12 16:29:27,5805,5529,San Martin Texmelucan,SURESTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2026-01-12
